,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
373,51,4,1,2,0,1612,0,0,0,16,7,384,1,182,5,0,0
374,60,4,1,0,0,4895,0,0,2,9,6,313,1,-1,0,3,0
375,56,4,2,2,0,15311,0,0,0,29,0,157,6,-1,0,3,0
376,34,6,2,2,0,462,0,0,0,21,1,1877,3,-1,0,3,1
377,73,5,1,0,0,796,0,0,0,23,10,427,1,182,2,0,1
378,35,4,2,2,0,2975,0,0,0,8,1,249,2,-1,0,3,0
379,37,10,1,3,0,4565,0,0,0,4,11,369,1,-1,0,3,0
380,31,9,2,1,0,2544,0,0,0,15,5,252,1,184,3,2,1
381,38,2,1,1,0,593,1,1,0,24,5,1484,24,-1,0,3,1
382,40,6,1,0,0,2077,1,0,0,13,8,363,1,173,24,1,0
383,67,5,1,2,0,701,0,0,0,6,1,254,2,-1,0,3,1
384,29,1,2,1,0,9,1,0,0,11,8,262,3,-1,0,3,0
385,40,1,1,0,0,1206,0,1,1,16,5,201,5,-1,0,3,0
386,33,7,1,1,0,288,1,0,0,17,0,306,1,-1,0,3,0
387,36,6,1,2,0,16430,1,0,2,6,6,197,3,-1,0,3,0
388,51,3,1,0,0,30,1,0,0,14,5,333,2,-1,0,3,0
389,44,1,2,0,0,787,1,0,2,30,8,570,2,-1,0,3,0
390,53,9,1,1,0,9146,0,0,0,13,1,136,4,-1,0,3,0
391,48,4,2,2,0,8106,0,0,2,17,9,125,1,111,3,0,0
392,37,9,2,3,0,391,1,0,2,8,8,103,3,-1,0,3,0
393,58,4,1,0,0,2769,1,0,0,11,5,94,2,-1,0,3,0
394,45,1,2,0,1,-183,0,1,0,15,5,395,4,-1,0,3,0
395,28,8,2,1,0,153,0,0,0,23,5,1124,2,-1,0,3,1
396,54,0,1,1,0,0,0,0,0,28,4,161,1,98,2,0,1
397,25,0,2,2,0,1420,0,0,0,8,0,124,2,-1,0,3,0
398,32,4,1,2,0,2349,0,0,0,14,1,134,5,-1,0,3,0
399,67,5,1,3,0,696,0,0,1,4,8,77,2,-1,0,3,0
400,49,1,1,0,0,1032,1,0,2,2,6,41,5,-1,0,3,0
401,34,9,2,1,0,1076,0,0,0,8,1,70,2,-1,0,3,0
402,38,1,1,1,0,526,1,1,2,23,8,553,2,-1,0,3,0
403,55,4,1,0,0,621,0,1,0,2,3,114,1,208,1,0,0
404,32,2,1,0,0,795,0,0,0,8,1,131,3,-1,0,3,0
405,41,2,1,1,0,2105,1,0,0,18,9,134,1,-1,0,3,0
406,51,1,1,1,0,397,1,0,0,20,1,293,2,-1,0,3,0
407,34,1,2,2,0,1011,1,0,2,6,8,136,1,-1,0,3,0
408,50,7,2,1,0,72,0,0,2,8,8,141,2,-1,0,3,0
409,49,9,0,2,0,0,1,0,0,12,6,177,3,-1,0,3,0
410,44,2,1,1,0,93,0,0,0,7,5,125,2,-1,0,3,0
411,34,9,2,1,0,318,0,1,0,25,5,239,5,-1,0,3,0
412,32,9,1,1,1,4,1,1,0,25,1,132,8,-1,0,3,0
413,40,4,0,2,0,502,1,0,0,3,3,267,4,270,3,1,0
414,35,9,1,1,0,2789,1,0,0,4,11,256,2,94,1,0,0
415,45,0,0,3,0,998,1,0,1,30,5,38,2,-1,0,3,0
416,42,0,1,1,0,3165,1,0,2,16,6,298,4,-1,0,3,0
417,36,1,1,1,0,63,1,0,2,2,6,56,8,-1,0,3,0
418,30,7,2,1,0,432,1,0,2,20,8,340,3,-1,0,3,0
419,43,4,1,2,0,1429,1,0,0,19,9,1015,1,198,2,1,1
420,58,9,1,1,0,7495,1,0,2,13,8,325,1,-1,0,3,0
421,36,1,1,0,0,973,1,1,2,23,8,293,1,-1,0,3,0
422,44,10,2,1,0,3945,0,0,0,28,4,255,1,-1,0,3,0
423,34,1,1,1,0,2542,1,0,0,14,8,228,1,-1,0,3,0
424,39,9,1,2,0,-276,0,1,0,11,1,121,4,-1,0,3,0
425,53,9,0,1,0,0,1,1,0,15,5,135,5,-1,0,3,0
426,47,0,1,1,0,1060,1,0,2,6,6,83,3,-1,0,3,0
427,59,6,1,2,0,3800,0,1,0,9,5,70,1,-1,0,3,0
428,30,1,2,1,0,75,1,0,2,16,8,123,1,-1,0,3,0
429,32,1,1,1,0,34,1,0,0,5,8,321,2,-1,0,3,0
430,46,1,1,1,0,137,0,0,2,20,6,252,3,-1,0,3,0
431,48,1,1,0,0,1678,0,0,0,28,4,263,2,-1,0,3,0
432,28,9,2,2,0,356,0,0,0,2,7,76,2,-1,0,3,0
433,46,9,1,1,0,410,0,1,0,21,9,162,5,-1,0,3,0
434,50,6,1,1,0,2061,1,1,0,29,4,197,2,244,3,0,0
435,50,6,1,3,0,-84,1,0,2,6,8,101,1,-1,0,3,0
436,30,3,2,2,0,868,0,0,0,7,1,387,2,-1,0,3,0
437,29,9,2,2,0,2893,1,0,2,3,6,250,1,-1,0,3,0
438,46,0,1,1,0,0,1,1,0,20,0,239,2,259,2,0,0
439,56,3,1,2,0,1922,1,0,0,24,5,247,2,-1,0,3,0
440,51,5,0,1,0,1679,0,0,0,12,1,417,1,365,9,1,1
441,45,1,0,0,0,844,0,0,2,5,6,1018,3,-1,0,3,1
442,41,9,1,2,0,0,0,0,2,20,6,95,1,-1,0,3,0
443,47,2,1,3,0,209,1,0,2,6,8,135,2,-1,0,3,0
444,59,5,1,1,0,5706,1,0,0,25,5,471,2,-1,0,3,0
445,55,2,1,1,0,204,0,0,0,14,5,455,13,-1,0,3,0
446,55,1,1,0,0,1086,1,0,0,6,8,146,1,272,2,0,0
447,43,4,1,2,0,0,1,0,0,17,9,110,1,-1,0,3,0
448,54,9,1,1,0,2225,0,1,0,13,1,73,2,-1,0,3,0
449,32,0,1,1,0,923,1,0,0,17,0,819,4,-1,0,3,0
450,29,6,2,1,0,3672,1,1,2,28,8,1210,1,-1,0,3,0
451,52,1,1,1,0,289,1,0,2,21,8,45,13,-1,0,3,0
452,25,7,2,1,0,3217,1,0,2,28,8,24,1,-1,0,3,0
453,57,9,1,1,0,6164,0,0,0,19,9,161,2,-1,0,3,0
454,24,0,1,1,0,299,1,0,0,6,8,209,1,321,1,0,0
455,29,6,1,2,0,3931,1,0,2,3,6,73,4,-1,0,3,0
456,55,7,0,0,0,2923,1,0,2,15,8,104,2,-1,0,3,0
457,26,1,2,0,0,3342,1,0,2,4,6,329,4,-1,0,3,0
458,31,7,1,1,0,388,1,0,2,5,8,730,2,-1,0,3,0
459,49,0,1,1,0,381,0,0,0,5,1,504,2,-1,0,3,0
460,30,7,2,1,0,3485,0,0,0,2,3,142,2,-1,0,3,0
461,67,5,1,3,0,696,0,0,1,17,1,119,1,105,2,0,0
462,29,1,2,1,0,770,1,0,0,17,0,341,1,-1,0,3,0
463,48,1,2,1,0,-552,0,1,0,21,9,150,2,-1,0,3,0
464,28,4,2,2,0,-328,1,0,1,2,3,318,2,-1,0,3,0
465,33,9,1,1,0,58,1,0,1,29,1,57,2,-1,0,3,0
466,40,9,1,1,0,1259,0,0,2,20,8,234,5,-1,0,3,0
467,34,1,1,1,0,1298,1,0,2,20,8,120,1,-1,0,3,0
468,48,9,1,1,0,197,0,1,0,3,3,47,2,222,3,1,0
469,40,1,1,1,0,-839,1,1,0,16,5,1018,2,-1,0,3,1
470,22,8,2,3,0,549,0,0,0,2,11,154,1,-1,0,3,0
471,57,0,1,1,0,169,0,0,0,14,1,180,1,106,2,0,0
472,30,4,1,2,0,944,0,0,0,29,10,251,2,-1,0,3,1
473,38,2,1,2,0,228,1,0,0,5,3,105,1,-1,0,3,0
474,54,2,1,3,0,1956,0,0,0,19,9,221,5,-1,0,3,0
475,32,1,1,1,0,2089,1,0,0,14,9,132,1,-1,0,3,1
476,48,4,1,2,0,1167,1,1,0,1,6,264,1,-1,0,3,1
477,38,1,0,1,0,889,0,1,2,18,6,362,1,-1,0,3,0
478,56,5,1,0,0,-1,0,0,0,27,1,89,23,-1,0,3,0
479,41,6,1,2,0,6000,1,0,0,18,9,265,1,-1,0,3,0
480,36,6,1,2,0,506,0,0,0,25,1,47,1,120,1,0,0
481,30,9,2,2,0,-970,0,1,0,21,1,194,2,-1,0,3,0
482,32,1,0,1,0,0,1,0,2,2,6,746,2,-1,0,3,0
483,46,2,1,3,0,242,1,0,2,9,8,332,2,-1,0,3,0
484,24,1,1,1,0,-220,1,0,0,2,0,90,1,-1,0,3,0
485,53,2,1,0,0,1034,1,0,0,19,9,854,2,170,3,1,0
486,56,7,1,1,0,83,0,0,0,27,1,26,11,-1,0,3,0
487,57,1,1,1,0,14093,0,0,0,11,1,231,5,-1,0,3,0
488,32,9,1,1,0,782,1,0,2,26,8,116,4,-1,0,3,0
489,57,1,1,0,0,318,1,0,2,27,8,206,2,-1,0,3,0
490,42,7,1,1,0,3620,1,0,2,27,8,22,16,-1,0,3,0
491,43,9,1,2,0,192,0,0,0,5,1,203,2,-1,0,3,0
492,59,4,2,1,0,671,1,1,0,29,4,219,2,259,5,0,0
493,38,6,0,2,0,1513,0,0,0,7,8,330,1,342,1,0,0
494,35,4,1,2,0,8,1,0,2,23,8,55,4,-1,0,3,0
495,39,4,1,2,0,-606,1,0,2,26,8,142,1,-1,0,3,0
496,26,1,1,1,0,245,1,0,2,26,8,16,11,-1,0,3,0
497,29,0,2,2,0,14,0,0,0,29,11,87,1,120,1,0,0
498,45,9,1,1,0,2571,0,0,2,18,6,146,2,-1,0,3,0
499,38,4,1,2,0,7124,0,0,2,16,6,301,6,-1,0,3,0
500,28,9,2,1,0,126,0,0,0,3,7,229,1,-1,0,3,0
501,36,1,1,1,0,688,1,0,2,6,8,174,2,-1,0,3,0
502,30,0,2,1,0,127,1,0,0,18,8,16,6,368,1,1,0
503,33,6,2,2,0,2155,0,0,0,17,9,295,1,-1,0,3,0
504,30,2,2,1,0,638,0,0,0,14,5,358,6,-1,0,3,0
505,33,1,1,1,0,-77,1,0,0,28,5,151,3,-1,0,3,0
506,38,9,2,1,0,-242,1,0,0,18,8,1173,3,278,6,2,1
507,33,4,2,2,0,1439,1,0,0,3,6,178,2,-1,0,3,0
508,31,0,2,1,0,223,1,0,0,17,0,508,1,315,11,2,0
509,26,0,2,1,0,802,0,0,0,30,4,77,1,2,2,1,0
510,31,4,1,2,0,4148,1,0,0,21,9,316,3,99,9,1,1
511,41,1,1,1,0,338,1,0,2,14,8,87,1,-1,0,3,0
512,31,10,2,1,0,-186,1,0,2,26,8,172,3,-1,0,3,0
513,36,9,1,2,0,1109,0,0,0,13,1,328,2,-1,0,3,0
514,46,9,0,1,0,-824,1,0,0,7,1,429,3,-1,0,3,1
515,32,1,1,1,0,150,0,0,0,5,3,210,1,-1,0,3,0
516,34,7,0,1,0,44,0,0,2,9,6,118,1,-1,0,3,0
517,51,1,1,3,0,1883,1,0,2,5,8,57,1,-1,0,3,0
518,51,0,0,1,0,340,1,0,2,8,8,186,1,-1,0,3,0
519,33,0,1,2,0,69,0,1,0,4,8,77,2,-1,0,3,0
520,43,11,2,2,0,2731,0,0,0,21,9,11,7,-1,0,3,0
521,80,5,1,1,0,8304,0,0,1,9,6,712,1,64,12,0,1
522,50,7,1,1,0,26394,0,0,0,25,1,206,4,-1,0,3,0
523,34,9,1,1,0,550,0,1,0,9,5,601,1,-1,0,3,0
524,59,9,1,0,0,4198,0,0,0,14,4,309,1,91,10,2,1
525,34,7,1,1,0,1076,0,0,0,12,8,152,1,182,6,2,1
526,57,1,1,0,0,93,1,0,1,17,0,137,1,-1,0,3,0
527,32,0,2,1,0,2817,1,0,0,21,9,195,1,-1,0,3,0
528,34,4,1,2,0,573,0,0,0,10,1,122,1,-1,0,3,0
529,44,4,1,0,0,4758,1,0,0,22,5,712,6,-1,0,3,1
530,42,4,1,1,0,-105,1,0,0,28,1,60,2,-1,0,3,0
531,33,0,1,1,0,-6,1,0,2,7,8,566,2,-1,0,3,0
532,31,9,2,1,0,691,1,0,0,8,8,198,1,-1,0,3,0
533,36,0,2,1,0,47,0,1,0,9,5,36,6,-1,0,3,0
534,57,5,1,2,0,0,0,0,0,12,1,116,4,-1,0,3,0
535,43,4,1,2,0,348,0,1,0,15,5,88,3,-1,0,3,0
536,36,1,1,1,0,4438,1,0,2,20,8,446,1,-1,0,3,1
537,51,4,2,2,0,297,1,0,0,15,8,415,4,375,1,0,1
538,61,5,1,1,0,313,0,1,2,3,5,42,1,-1,0,3,0
539,36,9,1,2,0,837,0,0,0,28,1,68,6,-1,0,3,0
540,49,0,1,1,0,635,0,0,0,25,1,220,3,-1,0,3,0
541,43,9,1,1,0,50,0,0,2,28,8,63,1,-1,0,3,0
542,56,11,1,3,0,0,0,0,2,20,6,471,2,-1,0,3,0
543,48,4,1,2,0,0,0,0,0,26,1,60,5,-1,0,3,0
544,35,6,1,1,0,670,0,0,0,9,5,378,1,-1,0,3,0
545,25,7,1,1,0,72,1,0,0,23,5,305,2,-1,0,3,0
546,30,11,2,2,0,6836,0,0,0,27,3,30,3,-1,0,3,0
547,55,1,2,0,0,1187,1,0,2,2,6,193,2,-1,0,3,0
548,38,7,1,1,0,434,1,0,2,20,8,411,1,-1,0,3,0
549,55,1,1,3,0,1665,0,0,1,30,5,89,2,-1,0,3,0
550,54,4,1,2,0,0,0,0,0,16,5,118,5,-1,0,3,0
551,42,9,2,1,0,0,0,0,0,21,1,656,2,-1,0,3,0
552,36,4,0,2,0,1057,0,0,0,5,3,383,2,-1,0,3,0
553,32,4,0,2,0,874,0,0,0,12,1,1282,6,-1,0,3,1
554,50,9,1,1,0,-568,1,1,2,28,8,860,2,-1,0,3,0
555,42,4,1,2,0,484,1,0,0,11,5,144,2,-1,0,3,0
556,41,7,1,1,0,3992,1,0,1,20,9,281,2,-1,0,3,0
557,39,9,2,1,0,122,1,0,2,2,6,158,1,-1,0,3,0
558,27,9,2,1,0,489,1,0,0,30,5,356,4,-1,0,3,1
559,33,4,0,2,1,280,0,1,0,18,9,155,1,-1,0,3,0
560,28,1,2,1,0,416,1,0,2,13,8,452,2,-1,0,3,0
561,40,4,2,1,0,10378,1,0,0,17,9,523,3,-1,0,3,0
562,49,9,1,1,0,2718,0,0,2,19,8,114,2,-1,0,3,0
563,56,0,0,0,0,0,0,1,0,10,5,542,1,-1,0,3,0
564,32,9,2,2,0,2185,0,0,0,20,9,354,2,-1,0,3,0
565,27,7,2,1,0,-124,0,0,0,18,5,217,1,-1,0,3,0
566,48,9,0,1,1,20,0,0,0,27,1,145,3,-1,0,3,0
567,31,1,2,2,0,462,1,1,2,19,8,147,1,-1,0,3,0
568,30,9,2,2,0,6619,1,0,0,21,1,239,8,-1,0,3,0
569,58,4,0,2,0,1573,1,1,0,17,9,279,1,-1,0,3,0
570,31,0,2,1,0,1306,1,0,2,28,8,217,5,-1,0,3,0
571,37,4,2,2,0,815,1,0,0,7,8,77,1,-1,0,3,0
572,33,9,2,1,0,5235,0,0,0,7,1,67,3,-1,0,3,0
573,44,2,1,1,0,6649,1,0,0,19,9,354,2,-1,0,3,0
574,38,4,1,2,0,0,1,0,2,20,8,206,1,-1,0,3,0
575,54,7,1,1,0,386,1,0,0,2,1,155,2,-1,0,3,0
576,26,7,2,1,0,256,1,0,0,4,8,101,2,-1,0,3,0
577,37,7,2,1,0,1175,1,0,0,15,8,102,1,333,2,0,0
578,29,9,2,1,0,113,0,0,0,12,3,328,2,183,4,2,1
579,32,1,1,1,0,1787,1,0,0,12,8,87,4,357,4,0,0
580,58,10,1,1,0,610,1,0,1,29,5,246,2,-1,0,3,0
581,36,4,1,1,0,644,1,0,0,18,9,54,2,-1,0,3,0
582,32,9,2,2,0,13711,1,0,0,14,8,638,1,175,3,2,0
583,60,0,0,1,0,174,1,0,0,15,8,241,1,364,1,0,0
584,35,9,1,1,0,94,1,1,2,14,8,208,5,-1,0,3,0
585,40,9,1,1,0,1270,0,0,0,17,0,342,2,-1,0,3,0
586,29,1,1,0,0,200,1,0,2,30,8,322,2,-1,0,3,0
587,51,1,1,0,0,5050,0,1,2,16,6,75,7,-1,0,3,0
588,36,4,1,2,0,2987,1,0,0,12,1,307,1,-1,0,3,1
589,38,0,1,2,0,669,1,1,0,31,5,129,2,-1,0,3,0
590,24,1,1,1,0,9,1,0,2,27,8,292,7,-1,0,3,0
591,31,9,2,3,0,187,0,0,0,17,5,86,1,-1,0,3,0
592,60,0,1,1,0,2552,0,1,0,30,4,255,2,2,4,1,0
593,56,4,1,2,0,334,1,0,2,15,8,127,2,-1,0,3,0
594,35,1,1,0,0,624,1,0,2,7,8,163,1,-1,0,3,0
595,31,4,1,2,0,1343,1,1,2,21,8,85,1,-1,0,3,0
596,33,1,1,1,0,0,1,1,0,28,5,83,12,-1,0,3,0
597,48,10,1,1,0,817,0,0,0,14,4,517,1,282,4,2,1
598,33,1,1,1,0,86,1,0,2,19,8,364,1,-1,0,3,0
599,34,4,2,2,0,84,0,0,0,5,3,231,1,-1,0,3,0
600,44,4,1,2,0,3762,0,0,0,28,1,125,12,-1,0,3,0
601,38,7,1,1,0,-140,0,0,2,25,6,456,3,-1,0,3,0
602,58,6,1,0,0,671,1,0,2,17,6,16,3,-1,0,3,0
603,57,3,1,0,0,50,0,0,0,18,1,89,3,-1,0,3,0
604,38,9,2,1,0,311,1,0,0,28,8,61,2,-1,0,3,0
605,44,7,0,1,0,0,1,0,2,4,6,389,5,-1,0,3,0
606,54,2,1,2,0,1544,0,1,0,5,3,85,7,196,3,0,0
607,41,4,1,2,0,10758,1,0,0,1,6,288,1,-1,0,3,0
608,39,7,2,1,0,7066,1,0,0,15,8,667,3,357,3,1,1
609,29,9,2,2,0,452,1,0,0,11,8,59,1,-1,0,3,0
610,34,1,0,1,0,-566,1,0,2,26,8,248,2,-1,0,3,0
611,48,0,1,1,0,8,0,1,0,7,5,46,1,-1,0,3,0
612,55,4,0,2,0,1598,0,0,0,22,1,607,4,-1,0,3,0
613,60,5,1,0,0,71,0,0,0,10,5,121,3,-1,0,3,0
614,29,10,2,2,0,991,0,0,0,5,3,563,1,-1,0,3,0
615,32,0,1,1,0,0,1,1,0,17,9,159,2,195,2,0,0
616,40,1,1,1,0,271,1,0,2,29,8,483,2,-1,0,3,0
617,32,7,2,1,0,406,1,0,2,6,8,227,1,-1,0,3,0
618,46,4,1,2,0,477,1,0,2,20,8,128,6,-1,0,3,0
619,57,5,1,1,0,107,0,0,0,14,5,85,2,-1,0,3,0
620,31,4,1,2,0,2395,0,0,0,27,0,218,1,-1,0,3,0
621,43,4,2,1,0,1029,1,0,2,2,6,145,1,-1,0,3,0
622,58,4,2,2,0,2,1,0,1,11,8,168,3,-1,0,3,0
623,49,10,1,0,0,-384,1,0,2,27,8,25,1,-1,0,3,0
624,45,7,1,1,0,1343,0,1,0,8,5,220,1,-1,0,3,0
625,56,5,1,2,0,478,0,0,0,5,3,97,1,-1,0,3,0
626,33,10,1,1,0,2,1,0,0,16,5,132,1,-1,0,3,0
627,48,3,1,0,0,7195,0,0,0,21,9,609,2,-1,0,3,1
628,49,4,1,0,0,3371,0,0,0,11,9,269,2,-1,0,3,1
629,60,1,1,3,0,104,1,0,2,5,8,22,1,-1,0,3,0
630,25,8,2,2,0,5,0,0,0,29,11,138,1,-1,0,3,0
631,52,9,1,1,0,192,1,0,0,23,5,61,2,-1,0,3,0
632,36,1,0,0,0,117,1,0,2,2,6,123,4,-1,0,3,0
633,37,4,1,2,0,547,1,1,2,21,8,143,1,-1,0,3,0
634,42,0,1,1,0,529,1,1,0,19,9,193,3,-1,0,3,0
635,34,4,1,2,0,1657,1,0,0,18,8,566,2,356,4,0,0
636,51,10,1,1,0,-13,1,0,0,13,8,361,1,364,1,0,0
637,40,2,1,0,0,0,1,0,0,11,5,271,2,-1,0,3,0
638,43,10,2,3,0,3274,1,0,0,22,8,680,1,95,1,0,0
639,52,0,2,0,0,0,0,0,2,19,8,182,11,-1,0,3,0
640,52,0,1,1,0,199,0,0,0,28,4,978,2,189,1,1,0
641,29,1,1,1,0,912,1,0,0,13,8,785,1,-1,0,3,0
642,60,7,1,2,0,4256,1,0,0,16,1,239,3,761,1,1,1
643,50,1,1,1,0,579,0,0,0,26,1,83,4,-1,0,3,0
644,38,4,0,1,0,-17,0,0,0,21,9,11,4,-1,0,3,0
645,28,1,2,0,0,0,1,1,2,3,6,380,4,-1,0,3,0
646,32,1,1,1,0,9,1,0,0,17,0,334,2,-1,0,3,0
647,45,7,0,0,0,3854,1,0,2,20,6,10,3,-1,0,3,0
648,22,8,2,0,0,3472,0,0,0,20,10,332,1,183,3,0,1
649,34,4,2,2,0,318,1,0,2,9,8,133,2,-1,0,3,0
650,61,0,1,1,0,4608,0,0,0,12,7,212,1,-1,0,3,1
651,55,7,0,0,0,653,0,0,2,6,6,800,1,-1,0,3,0
652,52,7,1,1,0,431,0,0,0,26,1,73,17,-1,0,3,0
653,34,6,1,1,0,-370,1,0,2,21,8,748,1,-1,0,3,0
654,32,9,1,1,0,3333,0,0,0,8,1,50,4,-1,0,3,0
655,33,6,1,1,0,215,1,0,0,29,5,543,12,-1,0,3,0
656,31,4,1,2,1,-253,0,0,0,12,1,220,4,-1,0,3,0
657,57,10,1,0,0,0,0,0,2,9,6,540,1,-1,0,3,0
658,42,0,1,1,0,0,0,0,2,19,6,370,1,-1,0,3,0
659,42,10,1,1,0,1289,0,0,0,15,5,250,4,415,2,0,1
660,30,0,2,2,0,305,0,0,0,30,0,633,1,85,2,2,1
661,23,8,2,1,0,8494,0,0,0,25,1,158,2,-1,0,3,0
662,27,1,1,1,0,872,1,0,0,17,0,1130,3,-1,0,3,0
663,47,1,1,0,0,214,1,1,2,9,6,168,1,-1,0,3,0
664,32,1,1,1,0,736,1,0,2,23,8,700,3,-1,0,3,0
665,45,4,0,2,0,2096,0,0,0,21,9,127,1,100,2,0,0
666,26,0,2,1,0,3529,0,1,0,7,11,57,2,-1,0,3,0
667,31,9,2,2,0,969,0,0,0,15,6,95,1,-1,0,3,0
668,34,4,1,2,0,1518,1,0,0,20,9,128,2,-1,0,3,0
669,36,9,1,1,0,55,1,0,0,13,8,38,2,369,4,0,0
670,32,9,2,1,0,309,1,1,0,16,0,346,1,234,3,0,0
671,36,4,1,2,0,61,0,1,0,19,1,452,2,-1,0,3,0
672,33,9,2,2,0,316,0,0,0,21,1,126,3,-1,0,3,0
673,48,0,0,1,0,4099,0,0,0,2,0,397,2,-1,0,3,1
674,41,0,2,1,0,1020,1,0,2,19,8,882,1,-1,0,3,1
675,34,7,1,1,0,2211,0,0,2,8,8,149,1,-1,0,3,0
676,30,6,1,1,0,123,0,1,2,17,5,66,1,85,5,1,0
677,50,10,1,1,0,3357,0,0,0,9,6,239,4,-1,0,3,1
678,44,9,1,1,0,310,1,0,0,6,3,200,1,253,1,0,0
679,59,3,1,0,0,0,0,0,0,27,1,76,11,-1,0,3,0
680,31,10,2,0,0,406,0,0,0,4,3,736,1,-1,0,3,1
681,45,9,1,1,0,88,0,0,0,29,1,150,2,-1,0,3,0
682,34,1,2,1,0,1239,1,0,0,18,5,90,1,-1,0,3,0
683,48,9,1,1,0,568,1,0,0,2,11,378,2,386,1,2,1
684,52,9,1,1,0,1781,1,0,2,19,8,144,2,-1,0,3,0
685,34,0,1,2,0,35,1,0,0,15,10,76,1,69,2,0,0
686,33,0,2,2,0,490,1,0,0,7,8,31,1,363,2,0,0
687,36,1,1,0,0,1177,0,0,0,15,0,330,1,311,4,2,1
688,55,1,1,1,0,383,0,0,2,5,8,287,1,-1,0,3,0
689,73,5,1,0,0,279,0,0,0,28,4,399,3,-1,0,3,1
690,31,7,1,1,0,-331,1,0,2,23,8,203,5,-1,0,3,0
691,42,1,1,0,0,505,1,0,2,14,8,521,2,-1,0,3,0
692,54,1,1,0,0,781,1,0,2,9,8,103,2,-1,0,3,0
693,28,1,1,1,0,2788,1,0,2,6,6,369,2,-1,0,3,1
694,51,7,1,3,0,5801,1,0,2,29,8,147,2,-1,0,3,0
695,34,1,1,1,0,470,1,1,0,20,0,217,1,-1,0,3,0
696,34,1,1,1,0,326,1,1,2,15,8,150,2,-1,0,3,0
697,36,0,1,1,0,998,1,0,2,14,8,1044,2,-1,0,3,0
698,38,0,2,1,0,-23,0,0,0,20,9,48,2,-1,0,3,0
699,58,5,0,0,0,2538,1,0,0,31,5,307,6,-1,0,3,0
700,55,5,1,1,0,1467,0,1,0,29,5,277,2,-1,0,3,0
701,49,2,1,1,0,167,1,1,2,6,8,198,3,-1,0,3,0
702,47,1,1,0,0,292,0,1,1,28,5,210,3,-1,0,3,0
703,56,0,1,1,0,0,1,0,1,19,9,154,2,-1,0,3,0
704,30,4,2,2,0,726,1,0,0,16,0,39,1,342,3,0,0
705,60,5,1,2,0,225,0,0,0,19,1,54,2,-1,0,3,0
706,38,1,2,2,0,14058,0,0,1,17,5,293,20,-1,0,3,0
707,37,1,1,0,0,378,1,0,2,9,8,514,1,-1,0,3,0
708,36,7,2,1,0,1482,1,0,0,18,9,177,2,174,1,1,0
709,62,6,0,2,0,6,1,0,0,13,10,216,1,183,4,2,1
710,37,3,1,0,0,189,0,0,0,8,1,148,4,-1,0,3,0
711,34,4,1,2,0,4831,1,0,0,4,3,265,1,-1,0,3,0
712,33,7,1,0,0,0,1,0,0,18,5,351,2,-1,0,3,0
713,48,1,2,3,0,428,1,0,0,18,8,127,1,-1,0,3,0
714,34,1,1,1,0,3990,1,0,0,24,5,633,7,-1,0,3,0
715,37,7,2,2,0,223,1,0,2,28,8,25,1,-1,0,3,0
716,62,5,1,1,0,816,0,0,0,1,11,28,2,-1,0,3,0
717,37,2,1,2,0,2685,0,0,2,20,6,187,2,-1,0,3,0
718,34,9,0,1,0,0,1,1,0,18,1,374,16,-1,0,3,0
719,87,5,1,0,0,230,0,0,0,30,10,144,1,-1,0,3,1
720,34,9,1,1,0,47,0,0,0,25,1,132,6,-1,0,3,0
721,32,6,1,0,0,286,1,0,0,6,1,175,1,-1,0,3,0
722,36,4,2,2,0,260,1,0,0,7,8,49,1,-1,0,3,0
723,53,10,1,0,0,980,1,0,0,3,2,352,1,-1,0,3,1
724,34,1,1,1,0,247,1,1,2,26,8,193,5,-1,0,3,0
725,77,5,1,1,0,610,0,0,0,13,1,766,3,-1,0,3,0
726,51,5,1,1,0,35,0,1,0,8,5,123,4,-1,0,3,0
727,54,4,0,2,0,3222,0,0,0,14,1,67,2,-1,0,3,0
728,48,11,1,3,0,286,0,0,0,30,5,166,2,-1,0,3,0
729,42,4,1,0,0,-679,1,1,0,6,8,159,1,343,2,0,0
730,46,7,1,1,0,1550,1,0,0,16,0,126,2,149,8,0,0
731,56,4,1,2,0,21664,0,0,2,17,6,214,8,-1,0,3,0
732,26,4,2,2,0,1274,1,0,0,1,6,190,1,84,1,0,0
733,57,3,1,0,0,0,0,0,2,9,6,257,2,-1,0,3,0
734,31,4,1,2,0,0,0,0,2,14,8,298,1,-1,0,3,0
735,34,9,2,2,0,586,1,0,2,16,8,489,2,-1,0,3,0
736,26,6,2,2,0,1153,0,0,0,4,8,238,3,-1,0,3,0
737,65,11,1,3,0,300,0,0,0,12,4,105,1,-1,0,3,0
738,39,9,1,3,0,839,0,0,2,30,8,825,2,-1,0,3,0
739,40,1,1,1,0,1012,1,0,0,6,8,410,1,-1,0,3,0
740,30,6,1,1,0,1772,1,0,0,13,0,158,4,-1,0,3,0
741,42,2,1,2,0,0,0,0,0,9,5,236,1,-1,0,3,0
742,31,9,1,1,0,0,1,1,0,28,4,71,1,223,9,1,0
743,36,4,1,2,0,0,1,0,0,28,4,60,1,250,1,1,0
744,41,4,1,2,0,5883,0,0,0,20,9,182,2,-1,0,3,0
745,37,7,1,1,0,1,0,0,2,15,8,395,2,-1,0,3,0
746,34,1,1,1,0,856,1,0,0,20,0,470,1,150,5,1,0
